,aggression_conf,stress_conf,tension_conf,suspicious_conf,balance_conf,confidence_conf,vitality_conf,self_regulation_conf,depression_conf,neuroticism_conf
2306,0.920314281,0.920314281,0.920314281,0.920314281,0.920314281,0.920314281,0.920314281,0.920314281,0.920314281,0.920314281
2307,0.724739439,0.724739439,0.724739439,0.724739439,0.724739439,0.724739439,0.512468172,0.512468172,0.724739439,0.724739439
2308,0.594322919,0.594322919,0.594322919,0.594322919,0.594322919,0.594322919,0.594322919,0.594322919,0.594322919,0.594322919
2309,0.91491719,0.91491719,0.91491719,0.91491719,0.91491719,0.91491719,0.91491719,0.91491719,0.91491719,0.91491719
2310,0.751023474,0.751023474,0.751023474,0.751023474,0.751023474,0.751023474,0.751023474,0.751023474,0.751023474,0.751023474
2311,0.655758109,0.655758109,0.655758109,0.655758109,0.655758109,0.655758109,0.655758109,0.655758109,0.655758109,0.655758109
2312,0.649011113,0.649011113,0.649011113,0.649011113,0.649011113,0.649011113,0.649011113,0.649011113,0.649011113,0.649011113
2313,0.546200242,0.546200242,0.546200242,0.546200242,0.546200242,0.546200242,0.546200242,0.546200242,0.546200242,0.546200242
2314,0.55573381,0.55573381,0.55573381,0.55573381,0.55573381,0.55573381,0.55573381,0.55573381,0.55573381,0.55573381
2315,0.411826479,0.411826479,0.411826479,0.411826479,0.411826479,0.411826479,0.411826479,0.411826479,0.411826479,0.411826479
2316,0.343088992,0.343088992,0.343088992,0.343088992,0.343088992,0.343088992,0.343088992,0.343088992,0.343088992,0.343088992
2317,0.446514144,0.446514144,0.446514144,0.446514144,0.446514144,0.446514144,0.446514144,0.446514144,0.446514144,0.446514144
2318,0.793199349,0.793199349,0.793199349,0.793199349,0.793199349,0.793199349,0.793199349,0.793199349,0.793199349,0.793199349
2319,0.658344464,0.658344464,0.658344464,0.658344464,0.658344464,0.658344464,0.658344464,0.658344464,0.658344464,0.658344464
2320,0.733182162,0.733182162,0.733182162,0.733182162,0.733182162,0.733182162,0.733182162,0.733182162,0.733182162,0.733182162
2321,0.637403299,0.637403299,0.637403299,0.637403299,0.637403299,0.637403299,0.637403299,0.637403299,0.637403299,0.637403299
2322,0.681806145,0.681806145,0.681806145,0.681806145,0.681806145,0.681806145,0.681806145,0.681806145,0.681806145,0.681806145
2323,0.914562924,0.914562924,0.914562924,0.914562924,0.914562924,0.914562924,0.914562924,0.914562924,0.914562924,0.914562924
2324,0.739654138,0.739654138,0.739654138,0.739654138,0.739654138,0.739654138,0.739654138,0.739654138,0.739654138,0.739654138
2325,0.97122204,0.97122204,0.97122204,0.97122204,0.97122204,0.97122204,0.97122204,0.97122204,0.97122204,0.97122204
2326,0.634613633,0.634613633,0.634613633,0.634613633,0.634613633,0.634613633,0.634613633,0.634613633,0.634613633,0.634613633
2327,0.535544769,0.535544769,0.535544769,0.535544769,0.535544769,0.535544769,0.389365532,0.389365532,0.535544769,0.535544769
2328,0.689182969,0.689182969,0.689182969,0.689182969,0.689182969,0.689182969,0.689182969,0.689182969,0.689182969,0.689182969
2329,0.901018524,0.901018524,0.901018524,0.901018524,0.901018524,0.901018524,0.901018524,0.901018524,0.901018524,0.901018524
2330,0.610917406,0.610917406,0.610917406,0.610917406,0.610917406,0.610917406,0.610917406,0.610917406,0.610917406,0.610917406
2331,0.534436961,0.534436961,0.534436961,0.534436961,0.534436961,0.534436961,0.377903999,0.377903999,0.534436961,0.534436961
2332,0.580503022,0.580503022,0.580503022,0.580503022,0.580503022,0.580503022,0.580503022,0.580503022,0.580503022,0.580503022
2333,0.86931004,0.86931004,0.86931004,0.86931004,0.86931004,0.86931004,0.86931004,0.86931004,0.86931004,0.86931004
2334,0.540370554,0.540370554,0.540370554,0.540370554,0.540370554,0.540370554,0.540370554,0.540370554,0.540370554,0.540370554
2335,0.709560019,0.709560019,0.709560019,0.709560019,0.709560019,0.709560019,0.709560019,0.709560019,0.709560019,0.709560019
2336,0.532022353,0.532022353,0.532022353,0.532022353,0.532022353,0.532022353,0.532022353,0.532022353,0.532022353,0.532022353
2337,0.592257339,0.592257339,0.592257339,0.592257339,0.592257339,0.592257339,0.418789181,0.418789181,0.592257339,0.592257339
2338,0.53626457,0.53626457,0.53626457,0.53626457,0.53626457,0.53626457,0.53626457,0.53626457,0.53626457,0.53626457
2339,0.930142518,0.930142518,0.930142518,0.930142518,0.930142518,0.930142518,0.930142518,0.930142518,0.930142518,0.930142518
2340,0.75577349,0.75577349,0.75577349,0.75577349,0.75577349,0.75577349,0.75577349,0.75577349,0.75577349,0.75577349
2341,0.632684525,0.632684525,0.632684525,0.632684525,0.632684525,0.632684525,0.632684525,0.632684525,0.632684525,0.632684525
2342,0.817726068,0.817726068,0.817726068,0.817726068,0.817726068,0.817726068,0.817726068,0.817726068,0.817726068,0.817726068
2343,0.787332072,0.787332072,0.787332072,0.787332072,0.787332072,0.787332072,0.787332072,0.787332072,0.787332072,0.787332072
2344,0.944648113,0.944648113,0.944648113,0.944648113,0.944648113,0.944648113,0.944648113,0.944648113,0.944648113,0.944648113
2345,0.512446288,0.512446288,0.512446288,0.512446288,0.512446288,0.512446288,0.512446288,0.512446288,0.512446288,0.512446288
2346,0.577530431,0.577530431,0.577530431,0.577530431,0.577530431,0.577530431,0.408375684,0.408375684,0.577530431,0.577530431
2347,0.519620415,0.519620415,0.519620415,0.519620415,0.519620415,0.519620415,0.519620415,0.519620415,0.519620415,0.519620415
2348,0.437897713,0.437897713,0.437897713,0.437897713,0.437897713,0.437897713,0.437897713,0.437897713,0.437897713,0.437897713
2349,0.618749842,0.618749842,0.618749842,0.618749842,0.618749842,0.618749842,0.437522209,0.437522209,0.618749842,0.618749842
2350,0.810825083,0.810825083,0.810825083,0.810825083,0.810825083,0.810825083,0.810825083,0.810825083,0.810825083,0.810825083
2351,0.560101416,0.560101416,0.560101416,0.560101416,0.560101416,0.560101416,0.396051509,0.396051509,0.560101416,0.560101416
2352,0.626377143,0.626377143,0.626377143,0.626377143,0.626377143,0.626377143,0.626377143,0.626377143,0.626377143,0.626377143
2353,0.56122201,0.56122201,0.56122201,0.56122201,0.56122201,0.56122201,0.396843889,0.396843889,0.56122201,0.56122201
2354,0.710952744,0.710952744,0.710952744,0.710952744,0.710952744,0.710952744,0.710952744,0.710952744,0.710952744,0.710952744
2355,0.772528803,0.772528803,0.772528803,0.772528803,0.772528803,0.772528803,0.772528803,0.772528803,0.772528803,0.772528803
2356,0.784588634,0.784588634,0.784588634,0.784588634,0.784588634,0.784588634,0.784588634,0.784588634,0.784588634,0.784588634
2357,0.618252276,0.618252276,0.618252276,0.618252276,0.618252276,0.618252276,0.618252276,0.618252276,0.618252276,0.618252276
2358,0.459685416,0.459685416,0.459685416,0.459685416,0.459685416,0.459685416,0.459685416,0.459685416,0.459685416,0.459685416
2359,0.893154431,0.893154431,0.893154431,0.893154431,0.893154431,0.893154431,0.893154431,0.893154431,0.893154431,0.893154431
2360,0.58823143,0.58823143,0.58823143,0.58823143,0.58823143,0.58823143,0.58823143,0.58823143,0.58823143,0.58823143
2361,0.773207144,0.773207144,0.773207144,0.773207144,0.773207144,0.773207144,0.546740015,0.546740015,0.773207144,0.773207144
2362,0.607078575,0.607078575,0.607078575,0.607078575,0.607078575,0.607078575,0.607078575,0.607078575,0.607078575,0.607078575
2363,0.407778761,0.407778761,0.407778761,0.407778761,0.407778761,0.407778761,0.407778761,0.407778761,0.407778761,0.407778761
2364,0.645046961,0.645046961,0.645046961,0.645046961,0.645046961,0.645046961,0.645046961,0.645046961,0.645046961,0.645046961
2365,0.642769921,0.642769921,0.642769921,0.642769921,0.642769921,0.642769921,0.642769921,0.642769921,0.642769921,0.642769921
2366,0.583761394,0.583761394,0.583761394,0.583761394,0.583761394,0.583761394,0.583761394,0.583761394,0.583761394,0.583761394
2367,0.802802203,0.802802203,0.802802203,0.802802203,0.802802203,0.802802203,0.802802203,0.802802203,0.802802203,0.802802203
2368,0.61158243,0.61158243,0.61158243,0.61158243,0.61158243,0.61158243,0.61158243,0.61158243,0.61158243,0.61158243
2369,0.613759258,0.613759258,0.613759258,0.613759258,0.613759258,0.613759258,0.613759258,0.613759258,0.613759258,0.613759258
2370,0.683702272,0.683702272,0.683702272,0.683702272,0.683702272,0.683702272,0.683702272,0.683702272,0.683702272,0.683702272
2371,0.428121402,0.428121402,0.428121402,0.428121402,0.428121402,0.428121402,0.428121402,0.428121402,0.428121402,0.428121402
2372,0.493745202,0.493745202,0.493745202,0.493745202,0.493745202,0.493745202,0.34913058,0.34913058,0.493745202,0.493745202
2373,0.816319441,0.816319441,0.816319441,0.816319441,0.816319441,0.816319441,0.816319441,0.816319441,0.816319441,0.816319441
2374,0.789011064,0.789011064,0.789011064,0.789011064,0.789011064,0.789011064,0.789011064,0.789011064,0.789011064,0.789011064
2375,0.382762194,0.382762194,0.382762194,0.382762194,0.382762194,0.382762194,0.382762194,0.382762194,0.382762194,0.382762194
2376,0.606797239,0.606797239,0.606797239,0.606797239,0.606797239,0.606797239,0.606797239,0.606797239,0.606797239,0.606797239
2377,0.606728164,0.606728164,0.606728164,0.606728164,0.606728164,0.606728164,0.429021599,0.429021599,0.606728164,0.606728164
2378,0.778981898,0.778981898,0.778981898,0.778981898,0.778981898,0.778981898,0.778981898,0.778981898,0.778981898,0.778981898
2379,0.69742231,0.69742231,0.69742231,0.69742231,0.69742231,0.69742231,0.69742231,0.69742231,0.69742231,0.69742231
2380,0.669484956,0.669484956,0.669484956,0.669484956,0.669484956,0.669484956,0.486746172,0.486746172,0.669484956,0.669484956
2381,0.956474518,0.956474518,0.956474518,0.956474518,0.956474518,0.956474518,0.956474518,0.956474518,0.956474518,0.956474518
2382,0.863271413,0.863271413,0.863271413,0.863271413,0.863271413,0.863271413,0.863271413,0.863271413,0.863271413,0.863271413
2383,0.953327475,0.953327475,0.953327475,0.953327475,0.953327475,0.953327475,0.953327475,0.953327475,0.953327475,0.953327475
2384,0.761559227,0.761559227,0.761559227,0.761559227,0.761559227,0.761559227,0.761559227,0.761559227,0.761559227,0.761559227
2385,0.631770286,0.631770286,0.631770286,0.631770286,0.631770286,0.631770286,0.631770286,0.631770286,0.631770286,0.631770286
2386,0.581352422,0.581352422,0.581352422,0.581352422,0.581352422,0.581352422,0.581352422,0.581352422,0.581352422,0.581352422
2387,0.845316025,0.845316025,0.845316025,0.845316025,0.845316025,0.845316025,0.845316025,0.845316025,0.845316025,0.845316025
2388,0.701919269,0.701919269,0.701919269,0.701919269,0.701919269,0.701919269,0.701919269,0.701919269,0.701919269,0.701919269
2389,0.755949125,0.755949125,0.755949125,0.755949125,0.755949125,0.755949125,0.755949125,0.755949125,0.755949125,0.755949125
2390,0.470035569,0.470035569,0.470035569,0.470035569,0.470035569,0.470035569,0.470035569,0.470035569,0.470035569,0.470035569
2391,0.597185005,0.597185005,0.597185005,0.597185005,0.597185005,0.597185005,0.597185005,0.597185005,0.597185005,0.597185005
2392,0.603310931,0.603310931,0.603310931,0.603310931,0.603310931,0.603310931,0.603310931,0.603310931,0.603310931,0.603310931
2393,0.694688645,0.694688645,0.694688645,0.694688645,0.694688645,0.694688645,0.694688645,0.694688645,0.694688645,0.694688645
2394,0.736734932,0.736734932,0.736734932,0.736734932,0.736734932,0.736734932,0.520950267,0.520950267,0.736734932,0.736734932
2395,0.686523389,0.686523389,0.686523389,0.686523389,0.686523389,0.686523389,0.686523389,0.686523389,0.686523389,0.686523389
2396,0.688889881,0.688889881,0.688889881,0.688889881,0.688889881,0.688889881,0.688889881,0.688889881,0.688889881,0.688889881
2397,0.623536227,0.623536227,0.623536227,0.623536227,0.623536227,0.623536227,0.623536227,0.623536227,0.623536227,0.623536227
2398,0.750124934,0.750124934,0.750124934,0.750124934,0.750124934,0.750124934,0.750124934,0.750124934,0.750124934,0.750124934
2399,0.72496972,0.72496972,0.72496972,0.72496972,0.72496972,0.72496972,0.72496972,0.72496972,0.72496972,0.72496972
2400,0.76649944,0.76649944,0.76649944,0.76649944,0.76649944,0.76649944,0.76649944,0.76649944,0.76649944,0.76649944
2401,0.844850657,0.844850657,0.844850657,0.844850657,0.844850657,0.844850657,0.844850657,0.844850657,0.844850657,0.844850657
2402,0.800856362,0.800856362,0.800856362,0.800856362,0.800856362,0.800856362,0.800856362,0.800856362,0.800856362,0.800856362
2403,0.797854557,0.797854557,0.797854557,0.797854557,0.797854557,0.797854557,0.797854557,0.797854557,0.797854557,0.797854557
2404,0.899741057,0.899741057,0.899741057,0.899741057,0.899741057,0.899741057,0.899741057,0.899741057,0.899741057,0.899741057
2405,0.355941803,0.355941803,0.355941803,0.355941803,0.355941803,0.355941803,0.355941803,0.355941803,0.355941803,0.355941803
2406,0.805561065,0.805561065,0.805561065,0.805561065,0.805561065,0.805561065,0.805561065,0.805561065,0.805561065,0.805561065
2407,0.78827,0.78827,0.78827,0.78827,0.78827,0.78827,0.78827,0.78827,0.78827,0.78827
2408,0.826992301,0.826992301,0.826992301,0.826992301,0.826992301,0.826992301,0.826992301,0.826992301,0.826992301,0.826992301
2409,0.624685766,0.624685766,0.624685766,0.624685766,0.624685766,0.624685766,0.624685766,0.624685766,0.624685766,0.624685766
2410,0.559024175,0.559024175,0.559024175,0.559024175,0.559024175,0.559024175,0.559024175,0.559024175,0.559024175,0.559024175
2411,0.602650718,0.602650718,0.602650718,0.602650718,0.602650718,0.602650718,0.426138409,0.426138409,0.602650718,0.602650718
2412,0.746091981,0.746091981,0.746091981,0.746091981,0.746091981,0.746091981,0.746091981,0.746091981,0.746091981,0.746091981
2413,0.81200114,0.81200114,0.81200114,0.81200114,0.81200114,0.81200114,0.81200114,0.81200114,0.81200114,0.81200114
2414,0.689824114,0.689824114,0.689824114,0.689824114,0.689824114,0.689824114,0.689824114,0.689824114,0.689824114,0.689824114
2415,0.593459689,0.593459689,0.593459689,0.593459689,0.593459689,0.593459689,0.593459689,0.593459689,0.593459689,0.593459689
2416,0.770806259,0.770806259,0.770806259,0.770806259,0.770806259,0.770806259,0.770806259,0.770806259,0.770806259,0.770806259
2417,0.589265207,0.589265207,0.589265207,0.589265207,0.589265207,0.589265207,0.589265207,0.589265207,0.589265207,0.589265207
2418,0.414750809,0.414750809,0.414750809,0.414750809,0.414750809,0.414750809,0.414750809,0.414750809,0.414750809,0.414750809
2419,0.787840416,0.787840416,0.787840416,0.787840416,0.787840416,0.787840416,0.787840416,0.787840416,0.787840416,0.787840416
2420,0.513560941,0.513560941,0.513560941,0.513560941,0.513560941,0.513560941,0.513560941,0.513560941,0.513560941,0.513560941
2421,0.502826181,0.502826181,0.502826181,0.502826181,0.502826181,0.502826181,0.502826181,0.502826181,0.502826181,0.502826181
2422,0.45644205,0.45644205,0.45644205,0.45644205,0.45644205,0.45644205,0.45644205,0.45644205,0.45644205,0.45644205
2423,0.910167388,0.910167388,0.910167388,0.910167388,0.910167388,0.910167388,0.910167388,0.910167388,0.910167388,0.910167388
2424,0.579510634,0.579510634,0.579510634,0.579510634,0.579510634,0.579510634,0.579510634,0.579510634,0.579510634,0.579510634
2425,0.76043701,0.76043701,0.76043701,0.76043701,0.76043701,0.76043701,0.76043701,0.76043701,0.76043701,0.76043701
2426,0.78220322,0.78220322,0.78220322,0.78220322,0.78220322,0.78220322,0.78220322,0.78220322,0.78220322,0.78220322
2427,0.653258973,0.653258973,0.653258973,0.653258973,0.653258973,0.653258973,0.653258973,0.653258973,0.653258973,0.653258973
2428,0.935466958,0.935466958,0.935466958,0.935466958,0.935466958,0.935466958,0.935466958,0.935466958,0.935466958,0.935466958
2429,0.604985474,0.604985474,0.604985474,0.604985474,0.604985474,0.604985474,0.604985474,0.604985474,0.604985474,0.604985474
2430,0.734562099,0.734562099,0.734562099,0.734562099,0.734562099,0.734562099,0.734562099,0.734562099,0.734562099,0.734562099
2431,0.523348525,0.523348525,0.523348525,0.523348525,0.523348525,0.523348525,0.523348525,0.523348525,0.523348525,0.523348525
2432,0.55996486,0.55996486,0.55996486,0.55996486,0.55996486,0.55996486,0.55996486,0.55996486,0.55996486,0.55996486
2433,0.585723034,0.585723034,0.585723034,0.585723034,0.585723034,0.585723034,0.585723034,0.585723034,0.585723034,0.585723034
2434,0.757705891,0.757705891,0.757705891,0.757705891,0.757705891,0.757705891,0.757705891,0.757705891,0.757705891,0.757705891
2435,0.78222506,0.78222506,0.78222506,0.78222506,0.78222506,0.78222506,0.78222506,0.78222506,0.78222506,0.78222506
2436,0.654837923,0.654837923,0.654837923,0.654837923,0.654837923,0.654837923,0.654837923,0.654837923,0.654837923,0.654837923
2437,0.715801065,0.715801065,0.715801065,0.715801065,0.715801065,0.715801065,0.715801065,0.715801065,0.715801065,0.715801065
2438,0.739920765,0.739920765,0.739920765,0.739920765,0.739920765,0.739920765,0.739920765,0.739920765,0.739920765,0.739920765
2439,0.769163273,0.769163273,0.769163273,0.769163273,0.769163273,0.769163273,0.543880566,0.543880566,0.769163273,0.769163273
2440,0.51520962,0.51520962,0.51520962,0.51520962,0.51520962,0.51520962,0.51520962,0.51520962,0.51520962,0.51520962
2441,0.656215273,0.656215273,0.656215273,0.656215273,0.656215273,0.656215273,0.656215273,0.656215273,0.656215273,0.656215273
2442,0.755601857,0.755601857,0.755601857,0.755601857,0.755601857,0.755601857,0.755601857,0.755601857,0.755601857,0.755601857
2443,0.850463203,0.850463203,0.850463203,0.850463203,0.850463203,0.850463203,0.850463203,0.850463203,0.850463203,0.850463203
2444,0.885580666,0.885580666,0.885580666,0.885580666,0.885580666,0.885580666,0.885580666,0.885580666,0.885580666,0.885580666
2445,0.474686994,0.474686994,0.474686994,0.474686994,0.474686994,0.474686994,0.335654393,0.335654393,0.474686994,0.474686994
2446,0.797904348,0.797904348,0.797904348,0.797904348,0.797904348,0.797904348,0.564203575,0.564203575,0.797904348,0.797904348
2447,0.884836853,0.884836853,0.884836853,0.884836853,0.884836853,0.884836853,0.884836853,0.884836853,0.884836853,0.884836853
2448,0.884297971,0.884297971,0.884297971,0.884297971,0.884297971,0.884297971,0.884297971,0.884297971,0.884297971,0.884297971
2449,0.852578849,0.852578849,0.852578849,0.852578849,0.852578849,0.852578849,0.852578849,0.852578849,0.852578849,0.852578849
2450,0.954427558,0.954427558,0.954427558,0.954427558,0.954427558,0.954427558,0.954427558,0.954427558,0.954427558,0.954427558
2451,0.694505483,0.694505483,0.694505483,0.694505483,0.694505483,0.694505483,0.491089537,0.491089537,0.694505483,0.694505483
2452,0.414885505,0.414885505,0.414885505,0.414885505,0.414885505,0.414885505,0.414885505,0.414885505,0.414885505,0.414885505
2453,0.540810158,0.540810158,0.540810158,0.540810158,0.540810158,0.540810158,0.540810158,0.540810158,0.540810158,0.540810158
2454,0.785371136,0.785371136,0.785371136,0.785371136,0.785371136,0.785371136,0.785371136,0.785371136,0.785371136,0.785371136
2455,0.575485399,0.575485399,0.575485399,0.575485399,0.575485399,0.575485399,0.575485399,0.575485399,0.575485399,0.575485399
2456,0.666760623,0.666760623,0.666760623,0.666760623,0.666760623,0.666760623,0.471470958,0.471470958,0.666760623,0.666760623
2457,0.505514574,0.505514574,0.505514574,0.505514574,0.505514574,0.505514574,0.505514574,0.505514574,0.505514574,0.505514574
2458,0.965336117,0.965336117,0.965336117,0.965336117,0.965336117,0.965336117,0.965336117,0.965336117,0.965336117,0.965336117
2459,0.439006983,0.439006983,0.439006983,0.439006983,0.439006983,0.439006983,0.439006983,0.439006983,0.439006983,0.439006983
2460,0.588624585,0.588624585,0.588624585,0.588624585,0.588624585,0.588624585,0.588624585,0.588624585,0.588624585,0.588624585
2461,0.52888142,0.52888142,0.52888142,0.52888142,0.52888142,0.52888142,0.373975639,0.373975639,0.52888142,0.52888142
2462,0.968991719,0.968991719,0.968991719,0.968991719,0.968991719,0.968991719,0.968991719,0.968991719,0.968991719,0.968991719
2463,0.601937774,0.601937774,0.601937774,0.601937774,0.601937774,0.601937774,0.601937774,0.601937774,0.601937774,0.601937774
2464,0.572356675,0.572356675,0.572356675,0.572356675,0.572356675,0.572356675,0.404717286,0.404717286,0.572356675,0.572356675
2465,0.819563053,0.819563053,0.819563053,0.819563053,0.819563053,0.819563053,0.819563053,0.819563053,0.819563053,0.819563053
2466,0.443493901,0.443493901,0.443493901,0.443493901,0.443493901,0.443493901,0.443493901,0.443493901,0.443493901,0.443493901
2467,0.571437708,0.571437708,0.571437708,0.571437708,0.571437708,0.571437708,0.571437708,0.571437708,0.571437708,0.571437708
2468,0.642801306,0.642801306,0.642801306,0.642801306,0.642801306,0.642801306,0.454529163,0.454529163,0.642801306,0.642801306
2469,0.848305595,0.848305595,0.848305595,0.848305595,0.848305595,0.848305595,0.848305595,0.848305595,0.848305595,0.848305595
2470,0.848122487,0.848122487,0.848122487,0.848122487,0.848122487,0.848122487,0.848122487,0.848122487,0.848122487,0.848122487
2471,0.477635157,0.477635157,0.477635157,0.477635157,0.477635157,0.477635157,0.477635157,0.477635157,0.477635157,0.477635157
2472,0.612816348,0.612816348,0.612816348,0.612816348,0.612816348,0.612816348,0.612816348,0.612816348,0.612816348,0.612816348
2473,0.797280869,0.797280869,0.797280869,0.797280869,0.797280869,0.797280869,0.797280869,0.797280869,0.797280869,0.797280869
2474,0.806875659,0.806875659,0.806875659,0.806875659,0.806875659,0.806875659,0.806875659,0.806875659,0.806875659,0.806875659
2475,0.718810119,0.718810119,0.718810119,0.718810119,0.718810119,0.718810119,0.718810119,0.718810119,0.718810119,0.718810119
2476,0.742563716,0.742563716,0.742563716,0.742563716,0.742563716,0.742563716,0.525071839,0.525071839,0.742563716,0.742563716
2477,0.289179107,0.289179107,0.289179107,0.289179107,0.289179107,0.289179107,0.204480508,0.204480508,0.289179107,0.289179107
2478,0.305063553,0.305063553,0.305063553,0.305063553,0.305063553,0.305063553,0.305063553,0.305063553,0.305063553,0.305063553
2479,0.692917421,0.692917421,0.692917421,0.692917421,0.692917421,0.692917421,0.692917421,0.692917421,0.692917421,0.692917421
2480,0.601725333,0.601725333,0.601725333,0.601725333,0.601725333,0.601725333,0.601725333,0.601725333,0.601725333,0.601725333
2481,0.632540789,0.632540789,0.632540789,0.632540789,0.632540789,0.632540789,0.632540789,0.632540789,0.632540789,0.632540789
2482,0.69551497,0.69551497,0.69551497,0.69551497,0.69551497,0.69551497,0.69551497,0.69551497,0.69551497,0.69551497
2483,0.603981081,0.603981081,0.603981081,0.603981081,0.603981081,0.603981081,0.603981081,0.603981081,0.603981081,0.603981081
2484,0.884686594,0.884686594,0.884686594,0.884686594,0.884686594,0.884686594,0.884686594,0.884686594,0.884686594,0.884686594
2485,0.399206979,0.399206979,0.399206979,0.399206979,0.399206979,0.399206979,0.300597103,0.300597103,0.399206979,0.399206979
2486,0.496252086,0.496252086,0.496252086,0.496252086,0.496252086,0.496252086,0.360797955,0.360797955,0.496252086,0.496252086
2487,0.759083562,0.759083562,0.759083562,0.759083562,0.759083562,0.759083562,0.759083562,0.759083562,0.759083562,0.759083562
2488,0.650096074,0.650096074,0.650096074,0.650096074,0.650096074,0.650096074,0.650096074,0.650096074,0.650096074,0.650096074
2489,0.618254459,0.618254459,0.618254459,0.618254459,0.618254459,0.618254459,0.618254459,0.618254459,0.618254459,0.618254459
2490,0.612354127,0.612354127,0.612354127,0.612354127,0.612354127,0.612354127,0.612354127,0.612354127,0.612354127,0.612354127
2491,0.814681493,0.814681493,0.814681493,0.814681493,0.814681493,0.814681493,0.814681493,0.814681493,0.814681493,0.814681493
2492,0.71459165,0.71459165,0.71459165,0.71459165,0.71459165,0.71459165,0.71459165,0.71459165,0.71459165,0.71459165
2493,0.45815901,0.45815901,0.45815901,0.45815901,0.45815901,0.45815901,0.45815901,0.45815901,0.45815901,0.45815901
2494,0.754287314,0.754287314,0.754287314,0.754287314,0.754287314,0.754287314,0.754287314,0.754287314,0.754287314,0.754287314
2495,0.719245906,0.719245906,0.719245906,0.719245906,0.719245906,0.719245906,0.719245906,0.719245906,0.719245906,0.719245906
2496,0.615961557,0.615961557,0.615961557,0.615961557,0.615961557,0.615961557,0.615961557,0.615961557,0.615961557,0.615961557
2497,0.894143529,0.894143529,0.894143529,0.894143529,0.894143529,0.894143529,0.894143529,0.894143529,0.894143529,0.894143529
2498,0.54254572,0.54254572,0.54254572,0.54254572,0.54254572,0.54254572,0.54254572,0.54254572,0.54254572,0.54254572
2499,0.666221174,0.666221174,0.666221174,0.666221174,0.666221174,0.666221174,0.666221174,0.666221174,0.666221174,0.666221174
2500,0.893848984,0.893848984,0.893848984,0.893848984,0.893848984,0.893848984,0.893848984,0.893848984,0.893848984,0.893848984
2501,0.363890199,0.363890199,0.363890199,0.363890199,0.363890199,0.363890199,0.363890199,0.363890199,0.363890199,0.363890199
2502,0.625031438,0.625031438,0.625031438,0.625031438,0.625031438,0.625031438,0.625031438,0.625031438,0.625031438,0.625031438
2503,0.983934576,0.983934576,0.983934576,0.983934576,0.983934576,0.983934576,0.983934576,0.983934576,0.983934576,0.983934576
2504,0.664002909,0.664002909,0.664002909,0.664002909,0.664002909,0.664002909,0.664002909,0.664002909,0.664002909,0.664002909
2505,0.774386082,0.774386082,0.774386082,0.774386082,0.774386082,0.774386082,0.774386082,0.774386082,0.774386082,0.774386082
2506,0.855869769,0.855869769,0.855869769,0.855869769,0.855869769,0.855869769,0.855869769,0.855869769,0.855869769,0.855869769
2507,0.541363385,0.541363385,0.541363385,0.541363385,0.541363385,0.541363385,0.541363385,0.541363385,0.541363385,0.541363385
2508,0.602990596,0.602990596,0.602990596,0.602990596,0.602990596,0.602990596,0.426378739,0.426378739,0.602990596,0.602990596
2509,0.643051603,0.643051603,0.643051603,0.643051603,0.643051603,0.643051603,0.643051603,0.643051603,0.643051603,0.643051603
2510,0.517320384,0.517320384,0.517320384,0.517320384,0.517320384,0.517320384,0.517320384,0.517320384,0.517320384,0.517320384
2511,0.731846619,0.731846619,0.731846619,0.731846619,0.731846619,0.731846619,0.731846619,0.731846619,0.731846619,0.731846619
2512,0.696083831,0.696083831,0.696083831,0.696083831,0.696083831,0.696083831,0.492205597,0.492205597,0.696083831,0.696083831
2513,0.929991951,0.929991951,0.929991951,0.929991951,0.929991951,0.929991951,0.929991951,0.929991951,0.929991951,0.929991951
2514,0.708130892,0.708130892,0.708130892,0.708130892,0.708130892,0.708130892,0.708130892,0.708130892,0.708130892,0.708130892
2515,0.667929498,0.667929498,0.667929498,0.667929498,0.667929498,0.667929498,0.667929498,0.667929498,0.667929498,0.667929498
2516,0.865751187,0.865751187,0.865751187,0.865751187,0.865751187,0.865751187,0.865751187,0.865751187,0.865751187,0.865751187
2517,0.500445554,0.500445554,0.500445554,0.500445554,0.500445554,0.500445554,0.500445554,0.500445554,0.500445554,0.500445554
2518,0.53637156,0.53637156,0.53637156,0.53637156,0.53637156,0.53637156,0.379271967,0.379271967,0.53637156,0.53637156
2519,0.671441761,0.671441761,0.671441761,0.671441761,0.671441761,0.671441761,0.671441761,0.671441761,0.671441761,0.671441761
2520,0.863646752,0.863646752,0.863646752,0.863646752,0.863646752,0.863646752,0.863646752,0.863646752,0.863646752,0.863646752
2521,0.563044601,0.563044601,0.563044601,0.563044601,0.563044601,0.563044601,0.398132656,0.398132656,0.563044601,0.563044601
2522,0.645745243,0.645745243,0.645745243,0.645745243,0.645745243,0.645745243,0.645745243,0.645745243,0.645745243,0.645745243
2523,0.818784697,0.818784697,0.818784697,0.818784697,0.818784697,0.818784697,0.818784697,0.818784697,0.818784697,0.818784697
2524,0.710963887,0.710963887,0.710963887,0.710963887,0.710963887,0.710963887,0.710963887,0.710963887,0.710963887,0.710963887
2525,0.741045998,0.741045998,0.741045998,0.741045998,0.741045998,0.741045998,0.741045998,0.741045998,0.741045998,0.741045998
2526,0.754984676,0.754984676,0.754984676,0.754984676,0.754984676,0.754984676,0.754984676,0.754984676,0.754984676,0.754984676
